web-scraper-order,web-scraper-start-url,address,monthly_rent,unit_type,link-href,images-src
1680719495-2388,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Lebanon Vue | 400 Cochran Rd, Pittsburgh, PA","$1,050+ 1 bd","$1,250+ 2 bds$1,500+ 3 bds",https://www.zillow.com/b/lebanon-vue-pittsburgh-pa-5fwmff/,https://photos.zillowstatic.com/fp/038263247e98c2829d92b7df71b985d5-cc_ft_960.jpg
1680719495-2389,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Lebanon Vue | 400 Cochran Rd, Pittsburgh, PA","$1,050+ 1 bd","$1,250+ 2 bds$1,500+ 3 bds",https://www.zillow.com/b/lebanon-vue-pittsburgh-pa-5fwmff/,https://photos.zillowstatic.com/fp/3393dafb1b2e85e377e9cb5c060b12ed-cc_ft_960.jpg
1680719495-2390,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Lebanon Vue | 400 Cochran Rd, Pittsburgh, PA","$1,050+ 1 bd","$1,250+ 2 bds$1,500+ 3 bds",https://www.zillow.com/b/lebanon-vue-pittsburgh-pa-5fwmff/,https://photos.zillowstatic.com/fp/3393dafb1b2e85e377e9cb5c060b12ed-cc_ft_960.jpg
1680719495-2391,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Lebanon Vue | 400 Cochran Rd, Pittsburgh, PA","$1,050+ 1 bd","$1,250+ 2 bds$1,500+ 3 bds",https://www.zillow.com/b/lebanon-vue-pittsburgh-pa-5fwmff/,https://photos.zillowstatic.com/fp/06fd6f6d0f67a83e598575a5eccd0173-cc_ft_960.jpg
1680719495-2392,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Lebanon Vue | 400 Cochran Rd, Pittsburgh, PA","$1,050+ 1 bd","$1,250+ 2 bds$1,500+ 3 bds",https://www.zillow.com/b/lebanon-vue-pittsburgh-pa-5fwmff/,https://photos.zillowstatic.com/fp/bef0717fcd16b0559e21b98351406247-cc_ft_960.jpg
1680719499-2393,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"33Ninety Apartments | 3390 Fairburn Rd SW, Atlanta, GA",$960+ 1 bd,"$1,165+ 2 bds$1,360+ 3 bds",https://www.zillow.com/b/33ninety-apartments-atlanta-ga-5XhtrQ/,https://photos.zillowstatic.com/fp/bd40cd5f7d227e3d2fd2fe7c58838d4c-cc_ft_960.jpg
1680719499-2394,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"33Ninety Apartments | 3390 Fairburn Rd SW, Atlanta, GA",$960+ 1 bd,"$1,165+ 2 bds$1,360+ 3 bds",https://www.zillow.com/b/33ninety-apartments-atlanta-ga-5XhtrQ/,https://photos.zillowstatic.com/fp/e61c8c452c624f48a73ebe9fe50b0c17-cc_ft_960.jpg
1680719499-2395,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"33Ninety Apartments | 3390 Fairburn Rd SW, Atlanta, GA",$960+ 1 bd,"$1,165+ 2 bds$1,360+ 3 bds",https://www.zillow.com/b/33ninety-apartments-atlanta-ga-5XhtrQ/,https://photos.zillowstatic.com/fp/107aaf4e618391fd1721b70ef217e1c7-cc_ft_960.jpg
1680719499-2396,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"33Ninety Apartments | 3390 Fairburn Rd SW, Atlanta, GA",$960+ 1 bd,"$1,165+ 2 bds$1,360+ 3 bds",https://www.zillow.com/b/33ninety-apartments-atlanta-ga-5XhtrQ/,https://photos.zillowstatic.com/fp/0ad277ef63daed0f8a931161218c3a87-cc_ft_960.jpg
1680719499-2397,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"33Ninety Apartments | 3390 Fairburn Rd SW, Atlanta, GA",$960+ 1 bd,"$1,165+ 2 bds$1,360+ 3 bds",https://www.zillow.com/b/33ninety-apartments-atlanta-ga-5XhtrQ/,https://photos.zillowstatic.com/fp/5d8334e882c9c32130d51929eca9d4e6-cc_ft_960.jpg
1680719501-2398,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Hampton Hall Apartments | 2217 Briarcliff Rd NE, Atlanta, GA","$1,200+ 1 bd","$1,700+ 3 bds",https://www.zillow.com/b/hampton-hall-apartments-atlanta-ga-5XhtcV/,https://photos.zillowstatic.com/fp/09af07640e747ce44382f22a89d8f9f5-cc_ft_960.jpg
1680719501-2399,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Hampton Hall Apartments | 2217 Briarcliff Rd NE, Atlanta, GA","$1,200+ 1 bd","$1,700+ 3 bds",https://www.zillow.com/b/hampton-hall-apartments-atlanta-ga-5XhtcV/,https://photos.zillowstatic.com/fp/55f3f597bec88f9ceda5041d439abeb2-cc_ft_960.jpg
1680719501-2400,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Hampton Hall Apartments | 2217 Briarcliff Rd NE, Atlanta, GA","$1,200+ 1 bd","$1,700+ 3 bds",https://www.zillow.com/b/hampton-hall-apartments-atlanta-ga-5XhtcV/,https://photos.zillowstatic.com/fp/0ae7039b8e2139247b606bf501d52f0b-cc_ft_960.jpg
1680719501-2401,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Hampton Hall Apartments | 2217 Briarcliff Rd NE, Atlanta, GA","$1,200+ 1 bd","$1,700+ 3 bds",https://www.zillow.com/b/hampton-hall-apartments-atlanta-ga-5XhtcV/,https://photos.zillowstatic.com/fp/3bffee55e35bea380601436af7fc7250-cc_ft_960.jpg
1680719501-2402,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Hampton Hall Apartments | 2217 Briarcliff Rd NE, Atlanta, GA","$1,200+ 1 bd","$1,700+ 3 bds",https://www.zillow.com/b/hampton-hall-apartments-atlanta-ga-5XhtcV/,https://photos.zillowstatic.com/fp/d7e6a22712504103a18e451c63783d0e-cc_ft_960.jpg
1680719504-2403,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Biltmore at Midtown | 855 W Peachtree St NW, Atlanta, GA","$1,375+ Studio","$1,531+ 1 bd$2,066+ 2 bds",https://www.zillow.com/b/biltmore-at-midtown-atlanta-ga-5ZQbC9/,https://photos.zillowstatic.com/fp/c11f69c6c781ad483577ce9ceea49b2d-cc_ft_960.jpg
1680719504-2404,https://www.zillow.com/atlanta-ga/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A42.398867%2C%22east%22%3A-70.904137%2C%22south%22%3A33.618653%2C%22west%22%3A-84.671593%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A26529%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A5%7D,"Biltmore at Midtown | 855 W Peachtree St NW, Atlanta, GA","$1,375+ Studio","$1,531+ 1 bd$2,066+ 2 bds",https://www.zillow.com/b/biltmore-at-midtown-atlanta-ga-5ZQbC9/,https://photos.zillowstatic.com/fp/2f51744a160c9c70f21b153e0d08d8f1-cc_ft_960.jpg
